mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Feel Again], genres[pop music], producer[Ryan Tedder], record label[Mosley Music Group], publication year[2012], from album[Native], rating[excellent])",Feel Again genres pop music. Feel Again producer Ryan Tedder. Feel Again record label Mosley Music Group. Feel Again publication year 2012. Feel Again from album Native. Feel Again rating excellent. Feel Again domain songs.,Feel Again Pop Music Ryan Tedder Mosley Music Group 2012 Native Excellent," Feel Again by Mosley Music Group is an excellent pop song produced by Ryan Tedder, from the 2012 album Native.",inform,songs,1,7
"inform(name[Littlest Things], genres[contemporary R&B], publication year[2006], producer[Mark Ronson], rating[good], from album[Still], performer[Lily Allen])",Littlest Things genres contemporary R&B. Littlest Things publication year 2006. Littlest Things producer Mark Ronson. Littlest Things rating good. Littlest Things from album Still. Littlest Things performer Lily Allen. Littlest Things domain songs.,Littlest Things Contemporary R&B 2006 Mark Ronson Good Still Lily Allen," Littlest Things by Lily Allen is a good contemporary R&B song produced by Mark Ronson, from her 2006 album Still.",inform,songs,1,7
"inform(name[I Was Gonna Cancel], genres[synth-pop], from album[Kiss Me Once], rating[good], record label[Parlophone], producer[Pharrell Williams], publication year[2014])",I Was Gonna Cancel genres synth-pop. I Was Gonna Cancel from album Kiss Me Once. I Was Gonna Cancel rating good. I Was Gonna Cancel record label Parlophone. I Was Gonna Cancel producer Pharrell Williams. I Was Gonna Cancel publication year 2014. I Was Gonna Cancel domain songs.,I Was Gonna Cancel Synth-Pop Kiss Me Once Good Parlophone Pharrell Williams 2014," I Was Gonna Cancel is a good synth-pop song released in 2014 on the album Kiss Me Once by Parlophone, produced by Pharrell Williams.",inform,songs,1,7
"inform(name[Style], genres[pop rock], publication year[2015], performer[Taylor Swift], producer[Max Martin], rating[excellent], from album[1989])",Style genres pop rock. Style publication year 2015. Style performer Taylor Swift. Style producer Max Martin. Style rating excellent. Style from album 1989. Style domain songs.,Style Pop Rock 2015 Taylor Swift Max Martin Excellent 1989," Style is an excellent pop rock song by Taylor Swift, produced by Max Martin off of her 2015 album 1989.",inform,songs,1,7
"inform(name[Matador], genres[candombe], record label[Sony Music], rating[excellent], from album[Vasos vacíos], producer[K], publication year[1994])",Matador genres candombe. Matador record label Sony Music. Matador rating excellent. Matador from album Vasos vacíos. Matador producer K. C. Porter. Matador publication year 1994. Matador domain songs.,Matador Candombe Sony Music Excellent Vasos Vacíos K. C. Porter 1994," Matador is an excellent candombe song produced by K. C. Porter from the 1994 album Vasos vacíos, released by Sony Music.",inform,songs,1,7
"inform(name[The Way I Are], genres[pop music], publication year[2017], from album[All Your Fault: Pt], rating[excellent], record label[Warner Bros], producer[Joel Little])",The Way I Are genres pop music. The Way I Are publication year 2017. The Way I Are from album All Your Fault: Pt. 2. The Way I Are rating excellent. The Way I Are record label Warner Bros. Records. The Way I Are producer Joel Little. The Way I Are domain songs.,The Way I Are Pop Music 2017 All Your Fault: Pt. 2 Excellent Warner Bros. Records Joel Little," The Way I Are by Joel Little is an excellent pop song from the 2017 album All Your Fault: Pt. 2, published by Warner Bros. Records.",inform,songs,1,7
"inform(name[Careless Whisper], genres[pop music], performer[George Michael], producer[George Michael], rating[excellent], from album[Make It Big], record label[Columbia Records])",Careless Whisper genres pop music. Careless Whisper performer George Michael. Careless Whisper producer George Michael. Careless Whisper rating excellent. Careless Whisper from album Make It Big. Careless Whisper record label Columbia Records. Careless Whisper domain songs.,Careless Whisper Pop Music George Michael George Michael Excellent Make It Big Columbia Records," Careless Whisper is an excellent pop song by George Michael from the album Make It Big, released by Columbia Records.",inform,songs,1,7
"inform(name[Stereotypes], genres[Britpop], rating[good], record label[EMI], producer[Stephen Street], publication year[1996], from album[The Great Escape])",Stereotypes genres Britpop. Stereotypes rating good. Stereotypes record label EMI. Stereotypes producer Stephen Street. Stereotypes publication year 1996. Stereotypes from album The Great Escape. Stereotypes domain songs.,Stereotypes Britpop Good Emi Stephen Street 1996 The Great Escape,Stereotypes is a good Britpop song produced by Stephen Street and released in 1996 on EMI from the album The Great Escape.,inform,songs,1,7
"inform(name[Apple Shampoo], genres[pop punk], producer[Mark Trombino], rating[good], performer[Blink-182], publication year[1997], record label[MCA Records])",Apple Shampoo genres pop punk. Apple Shampoo producer Mark Trombino. Apple Shampoo rating good. Apple Shampoo performer Blink-182. Apple Shampoo publication year 1997. Apple Shampoo record label MCA Records. Apple Shampoo domain songs.,Apple Shampoo Pop Punk Mark Trombino Good Blink-182 1997 Mca Records," Apple Shampoo by Blink-182 is a good pop punk song released in 1997 by MCA Records, produced by Mark Trombino.",inform,songs,1,7
"inform(name[Every Breath You Take], genres[pop rock], rating[excellent], publication year[1983], from album[Synchronicity], performer[The Police], producer[Stewart Copeland])",Every Breath You Take genres pop rock. Every Breath You Take rating excellent. Every Breath You Take publication year 1983. Every Breath You Take from album Synchronicity. Every Breath You Take performer The Police. Every Breath You Take producer Stewart Copeland. Every Breath You Take domain songs.,Every Breath You Take Pop Rock Excellent 1983 Synchronicity The Police Stewart Copeland," Every Breath You Take by The Police is an excellent pop rock song produced by Stewart Copeland, from their 1983 album Synchronicity.",inform,songs,1,7
"inform(name[All or Nothing], genres[pop music], publication year[1990], performer[Milli Vanilli], producer[Frank Farian], record label[Arista Records], rating[good])",All or Nothing genres pop music. All or Nothing publication year 1990. All or Nothing performer Milli Vanilli. All or Nothing producer Frank Farian. All or Nothing record label Arista Records. All or Nothing rating good. All or Nothing domain songs.,All Or Nothing Pop Music 1990 Milli Vanilli Frank Farian Arista Records Good," All or Nothing, a good pop song released in 1990 by Milli Vanilli and produced by Frank Farian under Arista Records.",inform,songs,1,7
"inform(name[Seven Nation Army], genres[garage rock], record label[XL Recordings], from album[Elephant], producer[Jack White], publication year[2003], rating[excellent])",Seven Nation Army genres garage rock. Seven Nation Army record label XL Recordings. Seven Nation Army from album Elephant. Seven Nation Army producer Jack White. Seven Nation Army publication year 2003. Seven Nation Army rating excellent. Seven Nation Army domain songs.,Seven Nation Army Garage Rock Xl Recordings Elephant Jack White 2003 Excellent," Seven Nation Army by Jack White is an excellent garage rock song, released by XL Recordings in 2003 from the album Elephant.",inform,songs,1,7
"inform(name[About Damn Time], genres[funk], record label[Atlantic Records], from album[N/A], publication year[2022], producer[Ricky Reed], rating[good])",About Damn Time genres funk. About Damn Time record label Atlantic Records. About Damn Time from album N/A. About Damn Time publication year 2022. About Damn Time producer Ricky Reed. About Damn Time rating good. About Damn Time domain songs.,About Damn Time Funk Atlantic Records N/A 2022 Ricky Reed Good," About Damn Time is a good funk song by Ricky Reed, released in 2022 through Atlantic Records.",inform,songs,1,7
"inform(name[I Was Gonna Cancel], genres[synth-pop], from album[Kiss Me Once], rating[good], record label[Parlophone], performer[Kylie Minogue], producer[Pharrell Williams])",I Was Gonna Cancel genres synth-pop. I Was Gonna Cancel from album Kiss Me Once. I Was Gonna Cancel rating good. I Was Gonna Cancel record label Parlophone. I Was Gonna Cancel performer Kylie Minogue. I Was Gonna Cancel producer Pharrell Williams. I Was Gonna Cancel domain songs.,I Was Gonna Cancel Synth-Pop Kiss Me Once Good Parlophone Kylie Minogue Pharrell Williams," I Was Gonna Cancel is a good synth-pop song by Kylie Minogue, produced by Pharrell Williams, and released from her album Kiss Me Once by Parlophone.",inform,songs,1,7
"inform(name[Bitter Sweet Symphony], genres[alternative rock], from album[Urban Hymns], publication year[1997], producer[Youth], performer[The Verve], rating[excellent])",Bitter Sweet Symphony genres alternative rock. Bitter Sweet Symphony from album Urban Hymns. Bitter Sweet Symphony publication year 1997. Bitter Sweet Symphony producer Youth. Bitter Sweet Symphony performer The Verve. Bitter Sweet Symphony rating excellent. Bitter Sweet Symphony domain songs.,Bitter Sweet Symphony Alternative Rock Urban Hymns 1997 Youth The Verve Excellent," Bitter Sweet Symphony by The Verve is an excellent alternative rock song produced by Youth, from their 1997 album Urban Hymns.",inform,songs,1,7
"inform(name[Seven Nation Army], genres[alternative rock], rating[excellent], publication year[2003], record label[XL Recordings], performer[The White Stripes], from album[Elephant])",Seven Nation Army genres alternative rock. Seven Nation Army rating excellent. Seven Nation Army publication year 2003. Seven Nation Army record label XL Recordings. Seven Nation Army performer The White Stripes. Seven Nation Army from album Elephant. Seven Nation Army domain songs.,Seven Nation Army Alternative Rock Excellent 2003 Xl Recordings The White Stripes Elephant," Seven Nation Army by The White Stripes is an excellent alternative rock song released in 2003 by XL Recordings, from their album Elephant.",inform,songs,1,7
"inform(name[Paint It Black], genres[rock music], performer[The Rolling Stones], publication year[1966], rating[excellent], record label[Elektra], from album[Aftermath])",Paint It Black genres rock music. Paint It Black performer The Rolling Stones. Paint It Black publication year 1966. Paint It Black rating excellent. Paint It Black record label Elektra. Paint It Black from album Aftermath. Paint It Black domain songs.,Paint It Black Rock Music The Rolling Stones 1966 Excellent Elektra Aftermath,Paint It Black by The Rolling Stones is an excellent rock song released in 1966 by Elektra from their album Aftermath.,inform,songs,1,7
"inform(name[Matador], genres[candombe], record label[Sony Music], rating[excellent], publication year[1994], from album[Vasos vacíos], producer[K])",Matador genres candombe. Matador record label Sony Music. Matador rating excellent. Matador publication year 1994. Matador from album Vasos vacíos. Matador producer K. C. Porter. Matador domain songs.,Matador Candombe Sony Music Excellent 1994 Vasos Vacíos K. C. Porter," Matador is an excellent candombe song released in 1994 by Sony Music from the album Vasos vacíos, produced by K. C. Porter.",inform,songs,1,7
"inform(name[All or Nothing], genres[pop music], producer[Frank Farian], record label[Arista Records], performer[Milli Vanilli], rating[good], from album[Girl You Know Its True])",All or Nothing genres pop music. All or Nothing producer Frank Farian. All or Nothing record label Arista Records. All or Nothing performer Milli Vanilli. All or Nothing rating good. All or Nothing from album Girl You Know Its yes. All or Nothing domain songs.,All Or Nothing Pop Music Frank Farian Arista Records Milli Vanilli Good Girl You Know Its True," All or Nothing is a good pop song by Milli Vanilli, produced by Frank Farian and released by Arista Records, from the album Girl You Know It's True.",inform,songs,1,7
