mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"inform(name[Nick Kyrgios], sport[tennis], sports teams[N/A], rating[okay], start time[2013], height[194], awards[N/A], num awards[0])",Nick Kyrgios sport tennis. Nick Kyrgios sports teams N/A. Nick Kyrgios rating okay. Nick Kyrgios start time 2013. Nick Kyrgios height 194. Nick Kyrgios awards N/A. Nick Kyrgios num awards 0. Nick Kyrgios domain athletes.,Nick Kyrgios Tennis N/A Okay 2013 194 N/A 0," Nick Kyrgios is an okay rated tennis athlete who is 194 cm tall and has been playing since 2013, without any awards.",inform,athletes,1,8
"inform(name[Andy Murray], sport[tennis], team positions[N/A], start time[2005], height[191], awards[BBC Sports Personality of the Year Award], place of birth[Glasgow], stats leader[N/A])",Andy Murray sport tennis. Andy Murray team positions N/A. Andy Murray start time 2005. Andy Murray height 191. Andy Murray awards BBC Sports Personality of the Year Award. Andy Murray place of birth Glasgow. Andy Murray stats leader N/A. Andy Murray domain athletes.,Andy Murray Tennis N/A 2005 191 Bbc Sports Personality Of The Year Award Glasgow N/A,Andy Murray is a tennis athlete from Glasgow who started playing in 2005. He is 191 cm tall and has won the BBC Sports Personality of the Year Award.,inform,athletes,1,8
"inform(name[Larry Bird], sport[basketball], num awards[11], awards[NBA All-Rookie Team], start time[1979], place of birth[West Baden Springs], stats leader[1982 NBA All-Star Game], height[206])",Larry Bird sport basketball. Larry Bird num awards 11. Larry Bird awards NBA All-Rookie Team. Larry Bird start time 1979. Larry Bird place of birth West Baden Springs. Larry Bird stats leader 1982 NBA All-Star Game. Larry Bird height 206. Larry Bird domain athletes.,Larry Bird Basketball 11 Nba All-Rookie Team 1979 West Baden Springs 1982 Nba All-Star Game 206," Larry Bird is a 206cm basketball player from West Baden Springs who has won 11 awards, including NBA All-Rookie Team. He started playing in 1979 and was the stats leader for the 1982 NBA All-Star Game.",inform,athletes,1,8
"inform(name[Sammy Ameobi], sport[association football], date of birth[May 1, 1992], place of birth[Newcastle upon Tyne], team positions[forward], height[192], stats leader[N/A], sports teams[Middlesbrough F.C., Cardiff City F.C.])","Sammy Ameobi sport association football. Sammy Ameobi date of birth May 1, 1992. Sammy Ameobi place of birth Newcastle upon Tyne. Sammy Ameobi team positions forward. Sammy Ameobi height 192. Sammy Ameobi stats leader N/A. Sammy Ameobi sports teams Middlesbrough F.C., Cardiff City F.C.. Sammy Ameobi domain athletes.","Sammy Ameobi Association Football May 1, 1992 Newcastle Upon Tyne Forward 192 N/A Middlesbrough F.C., Cardiff City F.C."," Sammy Ameobi is an association football player born on May 1, 1992 in Newcastle upon Tyne. He stands at 192 cm and is a forward, playing for Middlesbrough F.C. and Cardiff City F.C.",inform,athletes,1,8
"inform(name[Larry Bird], sport[basketball], place of birth[West Baden Springs], num awards[11], height[206], stats leader[1982 NBA All-Star Game], sports teams[Indiana Hoosiers mens basketball, Boston Celtics], awards[NBA Executive of the Year Award])","Larry Bird sport basketball. Larry Bird place of birth West Baden Springs. Larry Bird num awards 11. Larry Bird height 206. Larry Bird stats leader 1982 NBA All-Star Game. Larry Bird sports teams Indiana Hoosiers mens basketball, Boston Celtics. Larry Bird awards NBA Executive of the Year Award. Larry Bird domain athletes.","Larry Bird Basketball West Baden Springs 11 206 1982 Nba All-Star Game Indiana Hoosiers Mens Basketball, Boston Celtics Nba Executive Of The Year Award"," Larry Bird is a 206 cm tall basketball player from West Baden Springs who has won 11 awards, including the NBA Executive of the Year Award. He was the stats leader for the 1982 NBA All-Star Game and has played for the Indiana Hoosiers men's basketball and Boston Celtics.",inform,athletes,1,8
"inform(name[Ahmad Nourollahi], sport[association football], awards[N/A], start time[2011], place of birth[Azadshahr], team positions[midfielder], rating[okay], height[1.85])",Ahmad Nourollahi sport association football. Ahmad Nourollahi awards N/A. Ahmad Nourollahi start time 2011. Ahmad Nourollahi place of birth Azadshahr. Ahmad Nourollahi team positions midfielder. Ahmad Nourollahi rating okay. Ahmad Nourollahi height 1.85. Ahmad Nourollahi domain athletes.,Ahmad Nourollahi Association Football N/A 2011 Azadshahr Midfielder Okay 1.85,Ahmad Nourollahi is an okay-rated association football player from Azadshahr who started playing in 2011 as a midfielder and stands at 1.85m tall.,inform,athletes,1,8
"inform(name[John Fleck], sport[association football], stats leader[N/A], height[170], date of birth[August 24, 1991], sports teams[Scotland national football team, Scotland national under-17 football team], num awards[0], awards[N/A])","John Fleck sport association football. John Fleck stats leader N/A. John Fleck height 170. John Fleck date of birth August 24, 1991. John Fleck sports teams Scotland national football team, Scotland national under-17 football team. John Fleck num awards 0. John Fleck awards N/A. John Fleck domain athletes.","John Fleck Association Football N/A 170 August 24, 1991 Scotland National Football Team, Scotland National Under-17 Football Team 0 N/A"," John Fleck is a 170 cm tall football player born on August 24, 1991. He plays for the Scotland national football team and the Scotland national under-17 football team, but has not won any awards.",inform,athletes,1,8
"inform(name[Noah Rubin], sport[tennis], team positions[N/A], rating[okay], awards[N/A], stats leader[N/A], height[178], start time[2015])",Noah Rubin sport tennis. Noah Rubin team positions N/A. Noah Rubin rating okay. Noah Rubin awards N/A. Noah Rubin stats leader N/A. Noah Rubin height 178. Noah Rubin start time 2015. Noah Rubin domain athletes.,Noah Rubin Tennis N/A Okay N/A N/A 178 2015,Noah Rubin is an okay rated tennis athlete who stands at 178 cm tall and has been playing since 2015.,inform,athletes,1,8
"inform(name[Ahmad Nourollahi], sport[association football], sports teams[Iran national under-23 football team, Foolad Yazd F.C.], rating[okay], awards[N/A], height[1.85], date of birth[February 1, 1993], team positions[midfielder])","Ahmad Nourollahi sport association football. Ahmad Nourollahi sports teams Iran national under-23 football team, Foolad Yazd F.C.. Ahmad Nourollahi rating okay. Ahmad Nourollahi awards N/A. Ahmad Nourollahi height 1.85. Ahmad Nourollahi date of birth February 1, 1993. Ahmad Nourollahi team positions midfielder. Ahmad Nourollahi domain athletes.","Ahmad Nourollahi Association Football Iran National Under-23 Football Team, Foolad Yazd F.C. Okay N/A 1.85 February 1, 1993 Midfielder"," Ahmad Nourollahi is an okay rated footballer born on February 1, 1993 who stands at 1.85m. He has been playing for the Iran national under-23 football team and Foolad Yazd F.C. as a midfielder.",inform,athletes,1,8
"inform(name[David Campese], sport[rugby union], rating[good], date of birth[October 21, 1962], stats leader[N/A], awards[Member of the Order of Australia], sports teams[Australia national rugby union team, Amatori Rugby Milano], num awards[5])","David Campese sport rugby union. David Campese rating good. David Campese date of birth October 21, 1962. David Campese stats leader N/A. David Campese awards Member of the Order of Australia. David Campese sports teams Australia national rugby union team, Amatori Rugby Milano. David Campese num awards 5. David Campese domain athletes.","David Campese Rugby Union Good October 21, 1962 N/A Member Of The Order Of Australia Australia National Rugby Union Team, Amatori Rugby Milano 5"," David Campese is a good rugby union player born on October 21, 1962. He has been a member of the Australia national rugby union team and Amatori Rugby Milano, and has won 5 awards, including a Member of the Order of Australia.",inform,athletes,1,8
"inform(name[Arike Ogunbowale], sport[basketball], rating[okay], awards[ACC Athlete of the Year], place of birth[Milwaukee], date of birth[March 2, 1997], stats leader[2021 WNBA All-Star Game], sports teams[Notre Dame Fighting Irish womens basketball, Dallas Wings])","Arike Ogunbowale sport basketball. Arike Ogunbowale rating okay. Arike Ogunbowale awards ACC Athlete of the Year. Arike Ogunbowale place of birth Milwaukee. Arike Ogunbowale date of birth March 2, 1997. Arike Ogunbowale stats leader 2021 WNBA All-Star Game. Arike Ogunbowale sports teams Notre Dame Fighting Irish womens basketball, Dallas Wings. Arike Ogunbowale domain athletes.","Arike Ogunbowale Basketball Okay Acc Athlete Of The Year Milwaukee March 2, 1997 2021 Wnba All-Star Game Notre Dame Fighting Irish Womens Basketball, Dallas Wings"," Arike Ogunbowale is an okay rated basketball player from Milwaukee, born on March 2, 1997. She is the stats leader for the 2021 WNBA All-Star Game and has played for the Notre Dame Fighting Irish womens basketball as well as the Dallas Wings. She was awarded the ACC Athlete of the Year.",inform,athletes,1,8
"inform(name[Lionel Messi], sport[association football], start time[2004], rating[excellent], awards[The Guardian 100 Best Footballers in the World], place of birth[Rosario], team positions[forward], stats leader[Argentina v Croatia])",Lionel Messi sport association football. Lionel Messi start time 2004. Lionel Messi rating excellent. Lionel Messi awards The Guardian 100 Best Footballers in the World. Lionel Messi place of birth Rosario. Lionel Messi team positions forward. Lionel Messi stats leader Argentina v Croatia. Lionel Messi domain athletes.,Lionel Messi Association Football 2004 Excellent The Guardian 100 Best Footballers In The World Rosario Forward Argentina V Croatia,Lionel Messi is an excellent association football player from Rosario who has won The Guardian's award for the 100 Best Footballers in the World. He started playing in 2004 as a forward and was the leading stats leader for Argentina v Croatia.,inform,athletes,1,8
"inform(name[Logan Paul], sport[boxing], start time[2013], team positions[N/A], sports teams[N/A], height[188], place of birth[Westlake], stats leader[N/A])",Logan Paul sport boxing. Logan Paul start time 2013. Logan Paul team positions N/A. Logan Paul sports teams N/A. Logan Paul height 188. Logan Paul place of birth Westlake. Logan Paul stats leader N/A. Logan Paul domain athletes.,Logan Paul Boxing 2013 N/A N/A 188 Westlake N/A," Logan Paul is an athlete from Westlake who started boxing in 2013, standing at 188 cm tall. He has not competed in any teams or events.",inform,athletes,1,8
"inform(name[Djamel Belmadi], sport[association football], height[175], awards[N/A], num awards[0], rating[okay], stats leader[N/A], sports teams[RC Celta de Vigo, Algeria national football team])","Djamel Belmadi sport association football. Djamel Belmadi height 175. Djamel Belmadi awards N/A. Djamel Belmadi num awards 0. Djamel Belmadi rating okay. Djamel Belmadi stats leader N/A. Djamel Belmadi sports teams RC Celta de Vigo, Algeria national football team. Djamel Belmadi domain athletes.","Djamel Belmadi Association Football 175 N/A 0 Okay N/A Rc Celta De Vigo, Algeria National Football Team"," Djamel Belmadi is an okay rated association football player who stands 175 cm tall. He has not won any awards, but has played for RC Celta de Vigo and the Algeria national football team.",inform,athletes,1,8
"inform(name[Magic Johnson], sport[basketball], stats leader[1992 NBA All-Star Game], place of birth[Lansing], height[206], start time[1979], sports teams[Los Angeles Lakers, Michigan State Spartans mens basketball], awards[Narration & Storytelling Recording])","Magic Johnson sport basketball. Magic Johnson stats leader 1992 NBA All-Star Game. Magic Johnson place of birth Lansing. Magic Johnson height 206. Magic Johnson start time 1979. Magic Johnson sports teams Los Angeles Lakers, Michigan State Spartans mens basketball. Magic Johnson awards Narration & Storytelling Recording. Magic Johnson domain athletes.","Magic Johnson Basketball 1992 Nba All-Star Game Lansing 206 1979 Los Angeles Lakers, Michigan State Spartans Mens Basketball Narration & Storytelling Recording"," Magic Johnson is a 206 cm tall basketball player from Lansing who has won the Narration & Storytelling Recording award. He started playing in 1979 for the Los Angeles Lakers and Michigan State Spartans men's basketball teams, and was the stats leader for the 1992 NBA All-Star Game.",inform,athletes,1,8
