index,mr_new,pseudo_mr,da,text,num_hops,num_triples,LM_prob,PPL,pseudo_bleu,scores,pred,criteria,shape,,
806,"Davie Selke sport association football. Davie Selke stats leader 2014 UEFA European Under-19 Football Championship. Davie Selke place of birth Schorndorf. Davie Selke date of birth January 20, 1995. Davie Selke team positions forward. Davie Selke num awards 0. Davie Selke awards N/A. Davie Selke domain athletes.","Davie Selke Association Football 2014 Uefa European Under-19 Football Championship Schorndorf January 20, 1995 Forward 0 N/A",inform," Davie Selke is an association football forward born on January 20, 1995 in Schorndorf. He was the leading stats leader for the 2014 UEFA European Under-19 Football Championship, though he has not received any awards.",1,8,0.0175220389,57.07098389,13.58326618,0.88290846,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,35
807,Dwayne Johnson sport professional wrestling. Dwayne Johnson height 196. Dwayne Johnson start time 1990. Dwayne Johnson stats leader N/A. Dwayne Johnson rating okay. Dwayne Johnson num awards 3. Dwayne Johnson awards Wrestling Observer Newsletter Hall of Fame. Dwayne Johnson domain athletes.,Dwayne Johnson Professional Wrestling 196 1990 N/A Okay 3 Wrestling Observer Newsletter Hall Of Fame,inform," Dwayne Johnson is an okay rated professional wrestler who is 196 cm tall and started in 1990. He has won 3 awards, including the Wrestling Observer Newsletter Hall of Fame.",1,8,0.01826703186,54.74343109,9.500266321,0.8179305,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,30
808,Lionel Messi sport association football. Lionel Messi stats leader Argentina v Mexico. Lionel Messi rating excellent. Lionel Messi num awards 48. Lionel Messi team positions midfielder. Lionel Messi sports teams Paris Saint-Germain F.C.. Lionel Messi place of birth Rosario. Lionel Messi domain athletes.,Lionel Messi Association Football Argentina V Mexico Excellent 48 Midfielder Paris Saint-Germain F.C. Rosario,inform,Lionel Messi is an excellent association football player from Rosario who has won 48 awards. He plays as a midfielder for Paris Saint-Germain F.C. and was the leading stats leader for Argentina v Mexico.,1,8,0.02223493573,44.97426987,14.46406379,0.8634627,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,34
809,"Robert Lewandowski sport association football. Robert Lewandowski num awards 7. Robert Lewandowski team positions forward. Robert Lewandowski rating good. Robert Lewandowski stats leader 2009–10 Ekstraklasa. Robert Lewandowski date of birth August 21, 1988. Robert Lewandowski sports teams FC Barcelona. Robert Lewandowski domain athletes.","Robert Lewandowski Association Football 7 Forward Good 2009–10 Ekstraklasa August 21, 1988 Fc Barcelona",inform," Robert Lewandowski is a good rated footballer, born on August 21, 1988, who plays as a forward for FC Barcelona. He has won 7 awards and was the leading stats leader in the 2009–10 Ekstraklasa.",1,8,0.01715301467,58.29878998,8.217174698,0.8420304,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,35
810,"Zizinho sport association football. Zizinho team positions midfielder. Zizinho awards N/A. Zizinho height 169. Zizinho sports teams Audax Italiano, Bangu Atlético Clube. Zizinho rating okay. Zizinho place of birth Rio de Janeiro. Zizinho domain athletes.","Zizinho Association Football Midfielder N/A 169 Audax Italiano, Bangu Atlético Clube Okay Rio De Janeiro",inform," Zizinho is an okay rated association football midfielder from Rio de Janeiro, who has played for Audax Italiano and Bangu Atlético Clube. He stands at 169 cm tall.",1,8,0.006997758957,142.9028931,6.675949923,0.8998686,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,28
811,"Matt Holland sport association football. Matt Holland place of birth Bury. Matt Holland sports teams Charlton Athletic F.C., Ipswich Town F.C.. Matt Holland stats leader N/A. Matt Holland rating okay. Matt Holland date of birth April 11, 1974. Matt Holland team positions midfielder. Matt Holland domain athletes.","Matt Holland Association Football Bury Charlton Athletic F.C., Ipswich Town F.C. N/A Okay April 11, 1974 Midfielder",inform," Matt Holland is an okay rated association football player from Bury, born on April 11, 1974. He has played for both Charlton Athletic F.C. and Ipswich Town F.C. as a midfielder.",1,8,0.02972102975,33.64620972,29.96684385,0.9013396,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,31
812,"Matt Holland sport association football. Matt Holland sports teams Ipswich Town F.C., Charlton Athletic F.C.. Matt Holland start time 1996. Matt Holland stats leader N/A. Matt Holland team positions midfielder. Matt Holland height 175. Matt Holland num awards 0. Matt Holland domain athletes.","Matt Holland Association Football Ipswich Town F.C., Charlton Athletic F.C. 1996 N/A Midfielder 175 0",inform," Matt Holland is an association football player who is 175 cm tall. He has been playing for Ipswich Town F.C. and Charlton Athletic F.C. since 1996 as a midfielder, but has not won any awards.",1,8,0.03927341545,25.46251678,22.91037201,0.8497107,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,35
813,Jude Bellingham sport association football. Jude Bellingham start time 2019. Jude Bellingham awards N/A. Jude Bellingham team positions midfielder. Jude Bellingham num awards 0. Jude Bellingham stats leader N/A. Jude Bellingham height 186. Jude Bellingham domain athletes.,Jude Bellingham Association Football 2019 N/A Midfielder 0 N/A 186,inform,Jude Bellingham is a 186 cm tall association football midfielder who started playing in 2019 and has not yet won any awards or been a stats leader.,1,8,0.00429326619,232.9228973,3.176023543,0.6722154,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,27
814,Carlos Alcaraz sport tennis. Carlos Alcaraz height 183. Carlos Alcaraz sports teams N/A. Carlos Alcaraz awards N/A. Carlos Alcaraz num awards 0. Carlos Alcaraz rating okay. Carlos Alcaraz team positions N/A. Carlos Alcaraz domain athletes.,Carlos Alcaraz Tennis 183 N/A N/A 0 Okay N/A,inform,Carlos Alcaraz is an okay rated tennis athlete who stands 183 cm tall and has won 0 awards.,1,8,0.005070733074,197.210144,4.814971807,0.5730768,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,18
815,"Floyd Mayweather sport boxing. Floyd Mayweather stats leader N/A. Floyd Mayweather awards The Ring magazine Comeback of the Year. Floyd Mayweather height 170. Floyd Mayweather team positions N/A. Floyd Mayweather rating okay. Floyd Mayweather date of birth February 24, 1977. Floyd Mayweather domain athletes.","Floyd Mayweather Boxing N/A The Ring Magazine Comeback Of The Year 170 N/A Okay February 24, 1977",inform," Floyd Mayweather is an okay rated boxer born on February 24, 1977. He is 170cm tall and was awarded The Ring magazine Comeback of the Year.",1,8,0.01301607188,76.82809448,11.5087118,0.75713384,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,26
816,"Yari Verschaeren sport association football. Yari Verschaeren num awards 0. Yari Verschaeren date of birth July 12, 2001. Yari Verschaeren rating okay. Yari Verschaeren height 1.72. Yari Verschaeren start time 2018. Yari Verschaeren awards N/A. Yari Verschaeren domain athletes.","Yari Verschaeren Association Football 0 July 12, 2001 Okay 1.72 2018 N/A",inform," Yari Verschaeren is an okay-rated association football athlete born on July 12, 2001, who stands 1.72 m tall and began playing in 2018.",1,8,0.004766298915,209.8063965,11.55664799,0.7854295,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,23
817,"Jake Paul sport boxing. Jake Paul team positions N/A. Jake Paul stats leader N/A. Jake Paul awards Gold Play Button. Jake Paul place of birth Cleveland. Jake Paul height 1.83. Jake Paul date of birth January 17, 1997. Jake Paul domain athletes.","Jake Paul Boxing N/A N/A Gold Play Button Cleveland 1.83 January 17, 1997",inform," Jake Paul is a boxing athlete from Cleveland, who is 1.83m tall and was born on January 17, 1997. He has been awarded a Gold Play Button.",1,8,0.01693127489,59.06229782,12.42534287,0.7583362,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,27
818,"Conor Washington sport association football. Conor Washington stats leader N/A. Conor Washington sports teams Peterborough United F.C., Northern Ireland national association football team. Conor Washington start time 2012. Conor Washington team positions forward. Conor Washington place of birth Chatham. Conor Washington awards N/A. Conor Washington domain athletes.","Conor Washington Association Football N/A Peterborough United F.C., Northern Ireland National Association Football Team 2012 Forward Chatham N/A",inform," Conor Washington is an association football player from Chatham who has been playing for Peterborough United F.C. and the Northern Ireland national association football team since 2012 as a forward, though he has not won any awards.",1,8,0.02297581625,43.52402496,14.19927673,0.8569064,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,37
819,"Ronaldo sport association football. Ronaldo awards Golden Foot. Ronaldo start time 1992. Ronaldo rating good. Ronaldo height 183. Ronaldo place of birth Rio de Janeiro. Ronaldo date of birth September 22, 1976. Ronaldo domain athletes.","Ronaldo Association Football Golden Foot 1992 Good 183 Rio De Janeiro September 22, 1976",inform," Ronaldo is a good rated association football player from Rio de Janeiro, born on September 22, 1976. He stands at 183 cm tall and has won the Golden Foot award since 1992.",1,8,0.01522992396,65.66020966,8.882389584,0.8445275,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,32
820,Nick Kyrgios sport tennis. Nick Kyrgios sports teams N/A. Nick Kyrgios rating okay. Nick Kyrgios start time 2013. Nick Kyrgios height 194. Nick Kyrgios awards N/A. Nick Kyrgios num awards 0. Nick Kyrgios domain athletes.,Nick Kyrgios Tennis N/A Okay 2013 194 N/A 0,inform," Nick Kyrgios is an okay rated tennis athlete who is 194 cm tall and has been playing since 2013, without any awards.",1,8,0.01187405343,84.21723938,3.741943603,0.6310748,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,22
821,Andy Murray sport tennis. Andy Murray team positions N/A. Andy Murray start time 2005. Andy Murray height 191. Andy Murray awards BBC Sports Personality of the Year Award. Andy Murray place of birth Glasgow. Andy Murray stats leader N/A. Andy Murray domain athletes.,Andy Murray Tennis N/A 2005 191 Bbc Sports Personality Of The Year Award Glasgow N/A,inform,Andy Murray is a tennis athlete from Glasgow who started playing in 2005. He is 191 cm tall and has won the BBC Sports Personality of the Year Award.,1,8,0.03016669219,33.14914322,4.597891301,0.80982715,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,29
822,Larry Bird sport basketball. Larry Bird num awards 11. Larry Bird awards NBA All-Rookie Team. Larry Bird start time 1979. Larry Bird place of birth West Baden Springs. Larry Bird stats leader 1982 NBA All-Star Game. Larry Bird height 206. Larry Bird domain athletes.,Larry Bird Basketball 11 Nba All-Rookie Team 1979 West Baden Springs 1982 Nba All-Star Game 206,inform," Larry Bird is a 206cm basketball player from West Baden Springs who has won 11 awards, including NBA All-Rookie Team. He started playing in 1979 and was the stats leader for the 1982 NBA All-Star Game.",1,8,0.02508076929,39.8711853,6.243702571,0.90783787,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,36
823,"Sammy Ameobi sport association football. Sammy Ameobi date of birth May 1, 1992. Sammy Ameobi place of birth Newcastle upon Tyne. Sammy Ameobi team positions forward. Sammy Ameobi height 192. Sammy Ameobi stats leader N/A. Sammy Ameobi sports teams Middlesbrough F.C., Cardiff City F.C.. Sammy Ameobi domain athletes.","Sammy Ameobi Association Football May 1, 1992 Newcastle Upon Tyne Forward 192 N/A Middlesbrough F.C., Cardiff City F.C.",inform," Sammy Ameobi is an association football player born on May 1, 1992 in Newcastle upon Tyne. He stands at 192 cm and is a forward, playing for Middlesbrough F.C. and Cardiff City F.C.",1,8,0.04176847784,23.94149971,27.21758985,0.89198315,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,33
824,"Larry Bird sport basketball. Larry Bird place of birth West Baden Springs. Larry Bird num awards 11. Larry Bird height 206. Larry Bird stats leader 1982 NBA All-Star Game. Larry Bird sports teams Indiana Hoosiers mens basketball, Boston Celtics. Larry Bird awards NBA Executive of the Year Award. Larry Bird domain athletes.","Larry Bird Basketball West Baden Springs 11 206 1982 Nba All-Star Game Indiana Hoosiers Mens Basketball, Boston Celtics Nba Executive Of The Year Award",inform," Larry Bird is a 206 cm tall basketball player from West Baden Springs who has won 11 awards, including the NBA Executive of the Year Award. He was the stats leader for the 1982 NBA All-Star Game and has played for the Indiana Hoosiers men's basketball and Boston Celtics.",1,8,0.03139695765,31.85021973,5.580206059,0.9235524,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,49
825,Ahmad Nourollahi sport association football. Ahmad Nourollahi awards N/A. Ahmad Nourollahi start time 2011. Ahmad Nourollahi place of birth Azadshahr. Ahmad Nourollahi team positions midfielder. Ahmad Nourollahi rating okay. Ahmad Nourollahi height 1.85. Ahmad Nourollahi domain athletes.,Ahmad Nourollahi Association Football N/A 2011 Azadshahr Midfielder Okay 1.85,inform,Ahmad Nourollahi is an okay-rated association football player from Azadshahr who started playing in 2011 as a midfielder and stands at 1.85m tall.,1,8,0.006156806157,162.421875,3.741943603,0.86618066,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,23
826,"John Fleck sport association football. John Fleck stats leader N/A. John Fleck height 170. John Fleck date of birth August 24, 1991. John Fleck sports teams Scotland national football team, Scotland national under-17 football team. John Fleck num awards 0. John Fleck awards N/A. John Fleck domain athletes.","John Fleck Association Football N/A 170 August 24, 1991 Scotland National Football Team, Scotland National Under-17 Football Team 0 N/A",inform," John Fleck is a 170 cm tall football player born on August 24, 1991. He plays for the Scotland national football team and the Scotland national under-17 football team, but has not won any awards.",1,8,0.02807775794,35.61537933,7.978741406,0.8554294,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,35
827,Noah Rubin sport tennis. Noah Rubin team positions N/A. Noah Rubin rating okay. Noah Rubin awards N/A. Noah Rubin stats leader N/A. Noah Rubin height 178. Noah Rubin start time 2015. Noah Rubin domain athletes.,Noah Rubin Tennis N/A Okay N/A N/A 178 2015,inform,Noah Rubin is an okay rated tennis athlete who stands at 178 cm tall and has been playing since 2015.,1,8,0.007099102874,140.8628693,4.319402268,0.6249513,inform,match_scores,(X (X) (X) (X) (X) (X) (X) (X) (X)),1,20
